2025-12-01 01:17:51 [INFO] Iniciando busca de dados no OMDB...
2025-12-01 01:17:51 [INFO] Arquivo atual: extraction\tmdb_movies_1.json
2025-12-04 17:05:07 [INFO] Dados do OMDB para tt6917242: {'awards': '2 wins & 5 nominations total', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:08 [INFO] Dados do OMDB para tt7217298: {'awards': 'N/A', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:10 [INFO] Dados do OMDB para tt8951058: {'awards': '1 win total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '100%', 'metacritic': '76/100'}}
2025-12-04 17:05:11 [INFO] Dados do OMDB para tt5845758: {'awards': '2 wins & 6 nominations', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:12 [INFO] Dados do OMDB para tt5673714: {'awards': 'N/A', 'ratings': {'imdb': '4.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:13 [INFO] Dados do OMDB para tt8295976: {'awards': 'N/A', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:14 [INFO] Dados do OMDB para tt9083646: {'awards': 'N/A', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:15 [INFO] Dados do OMDB para tt5378092: {'awards': '1 win & 1 nomination total', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:16 [INFO] Dados do OMDB para tt5724948: {'awards': '4 wins & 4 nominations total', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '75%', 'metacritic': None}}
2025-12-04 17:05:17 [INFO] Dados do OMDB para tt8244578: {'awards': 'N/A', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:18 [INFO] Dados do OMDB para tt7578566: {'awards': 'N/A', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:20 [INFO] Dados do OMDB para tt8580348: {'awards': '11 nominations', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': '80%', 'metacritic': '63/100'}}
2025-12-04 17:05:21 [INFO] Dados do OMDB para tt1464763: {'awards': '1 nomination total', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': '20%', 'metacritic': '35/100'}}
2025-12-04 17:05:22 [INFO] Dados do OMDB para tt5970844: {'awards': '2 wins & 1 nomination', 'ratings': {'imdb': '4.1/10', 'rotten_tomatoes': '19%', 'metacritic': None}}
2025-12-04 17:05:23 [INFO] Dados do OMDB para tt8305692: {'awards': 'N/A', 'ratings': {'imdb': '4.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:24 [INFO] Dados do OMDB para tt5946668: {'awards': 'N/A', 'ratings': {'imdb': '3.8/10', 'rotten_tomatoes': '56%', 'metacritic': None}}
2025-12-04 17:05:25 [INFO] Dados do OMDB para tt8115218: {'awards': 'N/A', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:26 [INFO] Dados do OMDB para tt8886110: {'awards': 'N/A', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:27 [INFO] Dados do OMDB para tt6014904: {'awards': '5 wins & 11 nominations', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': '57%', 'metacritic': '57/100'}}
2025-12-04 17:05:29 [INFO] Dados do OMDB para tt7453418: {'awards': '2 nominations', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': '36%', 'metacritic': '25/100'}}
2025-12-04 17:05:30 [INFO] Dados do OMDB para tt6913168: {'awards': 'N/A', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:31 [INFO] Dados do OMDB para tt5034122: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': '43%', 'metacritic': '46/100'}}
2025-12-04 17:05:32 [INFO] Dados do OMDB para tt5829104: {'awards': 'N/A', 'ratings': {'imdb': '3.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:33 [INFO] Dados do OMDB para tt6152554: {'awards': 'N/A', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': '69%', 'metacritic': '62/100'}}
2025-12-04 17:05:34 [INFO] Dados do OMDB para tt7146578: {'awards': '1 win total', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:35 [INFO] Dados do OMDB para tt6861402: {'awards': 'N/A', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:36 [INFO] Dados do OMDB para tt5314450: {'awards': '2 wins & 2 nominations', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '97%', 'metacritic': '57/100'}}
2025-12-04 17:05:37 [INFO] Dados do OMDB para tt7677228: {'awards': '1 win & 1 nomination', 'ratings': {'imdb': '5.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:38 [INFO] Dados do OMDB para tt6675244: {'awards': '9 wins & 26 nominations', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': '94%', 'metacritic': '82/100'}}
2025-12-04 17:05:39 [INFO] Dados do OMDB para tt7316576: {'awards': 'N/A', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': '78%', 'metacritic': None}}
2025-12-04 17:05:40 [INFO] Dados do OMDB para tt5080556: {'awards': '3 wins & 8 nominations total', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': '55%', 'metacritic': None}}
2025-12-04 17:05:41 [INFO] Dados do OMDB para tt6518270: {'awards': '5 nominations total', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '52%', 'metacritic': '54/100'}}
2025-12-04 17:05:42 [INFO] Dados do OMDB para tt7624934: {'awards': 'N/A', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': '88%', 'metacritic': None}}
2025-12-04 17:05:44 [INFO] Dados do OMDB para tt7205942: {'awards': '10 wins & 7 nominations', 'ratings': {'imdb': '7.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:45 [INFO] Dados do OMDB para tt7952000: {'awards': '6 nominations', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:46 [INFO] Dados do OMDB para tt7040874: {'awards': '3 wins & 10 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '84%', 'metacritic': '67/100'}}
2025-12-04 17:05:47 [INFO] Dados do OMDB para tt6340500: {'awards': '1 win & 2 nominations total', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': '100%', 'metacritic': None}}
2025-12-04 17:05:48 [INFO] Dados do OMDB para tt7279188: {'awards': '29 wins & 22 nominations', 'ratings': {'imdb': '7.4/10', 'rotten_tomatoes': '97%', 'metacritic': '81/100'}}
2025-12-04 17:05:50 [INFO] Dados do OMDB para tt3072732: {'awards': '2 wins & 3 nominations total', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:51 [INFO] Dados do OMDB para tt6290798: {'awards': 'N/A', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:52 [INFO] Dados do OMDB para tt8870816: {'awards': 'N/A', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:53 [INFO] Dados do OMDB para tt6170484: {'awards': '1 win & 9 nominations total', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': '45%', 'metacritic': '63/100'}}
2025-12-04 17:05:54 [INFO] Dados do OMDB para tt7110510: {'awards': 'N/A', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:55 [INFO] Dados do OMDB para tt5039578: {'awards': 'N/A', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': '65%', 'metacritic': '61/100'}}
2025-12-04 17:05:56 [INFO] Dados do OMDB para tt6857988: {'awards': '1 win', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:57 [INFO] Dados do OMDB para tt6628394: {'awards': '2 wins & 12 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '75%', 'metacritic': '60/100'}}
2025-12-04 17:05:58 [INFO] Dados do OMDB para tt7631320: {'awards': 'N/A', 'ratings': {'imdb': '3.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:05:59 [INFO] Dados do OMDB para tt3645988: {'awards': '1 nomination total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '100%', 'metacritic': None}}
2025-12-04 17:06:00 [INFO] Dados do OMDB para tt7534068: {'awards': '2 wins & 15 nominations total', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': '77%', 'metacritic': None}}
2025-12-04 17:06:01 [INFO] Dados do OMDB para tt4287470: {'awards': 'N/A', 'ratings': {'imdb': '3.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:02 [INFO] Dados do OMDB para tt5371168: {'awards': '2 wins total', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': '61%', 'metacritic': '56/100'}}
2025-12-04 17:06:03 [INFO] Dados do OMDB para tt7133528: {'awards': '2 wins & 4 nominations', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:04 [INFO] Dados do OMDB para tt6053948: {'awards': '7 wins & 12 nominations', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': '89%', 'metacritic': '92/100'}}
2025-12-04 17:06:06 [INFO] Dados do OMDB para tt5246902: {'awards': 'N/A', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': '20%', 'metacritic': '18/100'}}
2025-12-04 17:06:07 [INFO] Dados do OMDB para tt8097306: {'awards': '1 win total', 'ratings': {'imdb': '5.0/10', 'rotten_tomatoes': '26%', 'metacritic': '39/100'}}
2025-12-04 17:06:08 [INFO] Dados do OMDB para tt6353036: {'awards': '2 wins & 2 nominations', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:09 [INFO] Dados do OMDB para tt5726086: {'awards': '6 nominations total', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': '34%', 'metacritic': '49/100'}}
2025-12-04 17:06:10 [INFO] Dados do OMDB para tt9168384: {'awards': 'N/A', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:11 [INFO] Dados do OMDB para tt6613952: {'awards': '1 win & 1 nomination', 'ratings': {'imdb': '4.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:12 [INFO] Dados do OMDB para tt7748426: {'awards': '1 win & 6 nominations total', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:13 [INFO] Dados do OMDB para tt6878882: {'awards': '36 wins & 41 nominations total', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': '80%', 'metacritic': None}}
2025-12-04 17:06:14 [INFO] Dados do OMDB para tt7775622: {'awards': 'Won 1 Oscar. 31 wins & 54 nominations total', 'ratings': {'imdb': '8.1/10', 'rotten_tomatoes': '97%', 'metacritic': '83/100'}}
2025-12-04 17:06:15 [INFO] Dados do OMDB para tt8863322: {'awards': 'N/A', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:16 [INFO] Dados do OMDB para tt1977094: {'awards': 'N/A', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:17 [INFO] Dados do OMDB para tt6504538: {'awards': 'N/A', 'ratings': {'imdb': '5.5/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:18 [INFO] Dados do OMDB para tt7358936: {'awards': 'N/A', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:20 [INFO] Dados do OMDB para tt7216918: {'awards': '4 nominations', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:21 [INFO] Dados do OMDB para tt7461300: {'awards': '6 wins & 6 nominations', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:22 [INFO] Dados do OMDB para tt8237340: {'awards': 'N/A', 'ratings': {'imdb': '2.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:23 [INFO] Dados do OMDB para tt7748244: {'awards': '1 win & 1 nomination', 'ratings': {'imdb': '7.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:24 [INFO] Dados do OMDB para tt6684714: {'awards': 'N/A', 'ratings': {'imdb': '5.3/10', 'rotten_tomatoes': '0%', 'metacritic': '28/100'}}
2025-12-04 17:06:25 [INFO] Dados do OMDB para tt7817348: {'awards': 'N/A', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:26 [INFO] Dados do OMDB para tt2160105: {'awards': 'N/A', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '9%', 'metacritic': '31/100'}}
2025-12-04 17:06:27 [INFO] Dados do OMDB para tt6738136: {'awards': '4 wins & 12 nominations total', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '92%', 'metacritic': '81/100'}}
2025-12-04 17:06:30 [INFO] Dados do OMDB para tt8161396: {'awards': '1 win', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:31 [INFO] Dados do OMDB para tt5979872: {'awards': 'N/A', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': '67%', 'metacritic': None}}
2025-12-04 17:06:32 [INFO] Dados do OMDB para tt6697582: {'awards': '2 wins & 10 nominations total', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:33 [INFO] Dados do OMDB para tt8205250: {'awards': 'N/A', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:34 [INFO] Dados do OMDB para tt5758778: {'awards': '4 nominations total', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '48%', 'metacritic': '51/100'}}
2025-12-04 17:06:36 [INFO] Dados do OMDB para tt9217732: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:37 [INFO] Dados do OMDB para tt7826276: {'awards': '4 wins & 7 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '61%', 'metacritic': '54/100'}}
2025-12-04 17:06:39 [INFO] Dados do OMDB para tt8022676: {'awards': 'N/A', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:40 [INFO] Dados do OMDB para tt6433880: {'awards': '9 wins & 12 nominations total', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '77%', 'metacritic': '63/100'}}
2025-12-04 17:06:41 [INFO] Dados do OMDB para tt3711510: {'awards': '1 win & 1 nomination', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': '50%', 'metacritic': None}}
2025-12-04 17:06:42 [INFO] Dados do OMDB para tt7668724: {'awards': 'N/A', 'ratings': {'imdb': '4.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:43 [INFO] Dados do OMDB para tt6917314: {'awards': '2 nominations', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:44 [INFO] Dados do OMDB para tt8734822: {'awards': 'N/A', 'ratings': {'imdb': '7.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:45 [INFO] Dados do OMDB para tt6900448: {'awards': 'Nominated for 1 Oscar. 5 wins & 36 nominations total', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': '91%', 'metacritic': '81/100'}}
2025-12-04 17:06:46 [INFO] Dados do OMDB para tt4261326: {'awards': '8 wins & 1 nomination total', 'ratings': {'imdb': '3.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:47 [INFO] Dados do OMDB para tt7862330: {'awards': '3 nominations', 'ratings': {'imdb': '6.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:49 [INFO] Dados do OMDB para tt5581284: {'awards': '12 wins & 7 nominations total', 'ratings': {'imdb': '7.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:50 [INFO] Dados do OMDB para tt5468022: {'awards': 'N/A', 'ratings': {'imdb': '7.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:51 [INFO] Dados do OMDB para tt4971344: {'awards': '13 wins & 22 nominations total', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': '87%', 'metacritic': '78/100'}}
2025-12-04 17:06:52 [INFO] Dados do OMDB para tt7820962: {'awards': '10 wins & 2 nominations', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:53 [INFO] Dados do OMDB para tt6949498: {'awards': '3 wins & 2 nominations', 'ratings': {'imdb': '3.9/10', 'rotten_tomatoes': '71%', 'metacritic': None}}
2025-12-04 17:06:54 [INFO] Dados do OMDB para tt6217306: {'awards': '1 win & 8 nominations total', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': '79%', 'metacritic': '62/100'}}
2025-12-04 17:06:56 [INFO] Dados do OMDB para tt8583694: {'awards': 'N/A', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:06:57 [INFO] Dados do OMDB para tt6013156: {'awards': 'N/A', 'ratings': {'imdb': '4.7/10', 'rotten_tomatoes': '90%', 'metacritic': None}}
2025-12-04 17:06:58 [INFO] Dados do OMDB para tt6843812: {'awards': '2 wins & 5 nominations', 'ratings': {'imdb': '4.8/10', 'rotten_tomatoes': '33%', 'metacritic': None}}
2025-12-04 17:06:59 [INFO] Dados do OMDB para tt7141030: {'awards': '2 wins', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:00 [INFO] Dados do OMDB para tt4269118: {'awards': 'N/A', 'ratings': {'imdb': '5.4/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:01 [INFO] Dados do OMDB para tt7548328: {'awards': 'N/A', 'ratings': {'imdb': '5.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:02 [INFO] Dados do OMDB para tt7594384: {'awards': 'N/A', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:03 [INFO] Dados do OMDB para tt5462326: {'awards': '1 win & 2 nominations total', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': '74%', 'metacritic': '59/100'}}
2025-12-04 17:07:04 [INFO] Dados do OMDB para tt8264546: {'awards': '6 wins & 14 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:05 [INFO] Dados do OMDB para tt7700730: {'awards': '6 wins & 25 nominations total', 'ratings': {'imdb': '7.6/10', 'rotten_tomatoes': '92%', 'metacritic': None}}
2025-12-04 17:07:06 [INFO] Dados do OMDB para tt5935704: {'awards': '44 wins & 66 nominations total', 'ratings': {'imdb': '7.1/10', 'rotten_tomatoes': '53%', 'metacritic': '63/100'}}
2025-12-04 17:07:07 [INFO] Dados do OMDB para tt6426028: {'awards': '8 wins & 23 nominations', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': '81%', 'metacritic': '70/100'}}
2025-12-04 17:07:08 [INFO] Dados do OMDB para tt7966994: {'awards': 'N/A', 'ratings': {'imdb': '4.3/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:09 [INFO] Dados do OMDB para tt8632862: {'awards': '3 wins & 7 nominations total', 'ratings': {'imdb': '7.2/10', 'rotten_tomatoes': '82%', 'metacritic': '69/100'}}
2025-12-04 17:07:10 [INFO] Dados do OMDB para tt0365545: {'awards': '1 win & 5 nominations', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '71%', 'metacritic': '63/100'}}
2025-12-04 17:07:12 [INFO] Dados do OMDB para tt8132700: {'awards': '1 win & 1 nomination total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '91%', 'metacritic': None}}
2025-12-04 17:07:13 [INFO] Dados do OMDB para tt7756492: {'awards': '2 wins & 1 nomination total', 'ratings': {'imdb': '6.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:14 [INFO] Dados do OMDB para tt8748608: {'awards': '5 wins', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:15 [INFO] Dados do OMDB para tt7363336: {'awards': '1 nomination total', 'ratings': {'imdb': '7.4/10', 'rotten_tomatoes': '98%', 'metacritic': '85/100'}}
2025-12-04 17:07:16 [INFO] Dados do OMDB para tt7155170: {'awards': 'N/A', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:17 [INFO] Dados do OMDB para tt8457394: {'awards': 'N/A', 'ratings': {'imdb': '5.7/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:18 [INFO] Dados do OMDB para tt2773246: {'awards': '2 wins & 1 nomination', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '85%', 'metacritic': '67/100'}}
2025-12-04 17:07:19 [INFO] Dados do OMDB para tt5083738: {'awards': 'Won 1 Oscar. 187 wins & 352 nominations total', 'ratings': {'imdb': '7.5/10', 'rotten_tomatoes': '93%', 'metacritic': '91/100'}}
2025-12-04 17:07:20 [INFO] Dados do OMDB para tt1413492: {'awards': '3 nominations total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '50%', 'metacritic': '54/100'}}
2025-12-04 17:07:21 [INFO] Dados do OMDB para tt7405940: {'awards': '2 nominations total', 'ratings': {'imdb': '4.2/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:22 [INFO] Dados do OMDB para tt9206562: {'awards': 'N/A', 'ratings': {'imdb': '7.9/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:23 [INFO] Dados do OMDB para tt4669264: {'awards': '1 nomination total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '81%', 'metacritic': '69/100'}}
2025-12-04 17:07:24 [INFO] Dados do OMDB para tt5028340: {'awards': 'Nominated for 4 Oscars. 24 wins & 112 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '79%', 'metacritic': '66/100'}}
2025-12-04 17:07:25 [INFO] Dados do OMDB para tt6169694: {'awards': '2 wins & 2 nominations total', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '63%', 'metacritic': '51/100'}}
2025-12-04 17:07:26 [INFO] Dados do OMDB para tt7549892: {'awards': '3 wins & 8 nominations total', 'ratings': {'imdb': '6.5/10', 'rotten_tomatoes': '63%', 'metacritic': None}}
2025-12-04 17:07:27 [INFO] Dados do OMDB para tt6613878: {'awards': '2 wins & 4 nominations total', 'ratings': {'imdb': '6.7/10', 'rotten_tomatoes': '56%', 'metacritic': '43/100'}}
2025-12-04 17:07:28 [INFO] Dados do OMDB para tt6951892: {'awards': 'N/A', 'ratings': {'imdb': '4.5/10', 'rotten_tomatoes': '27%', 'metacritic': '17/100'}}
2025-12-04 17:07:29 [INFO] Dados do OMDB para tt5981944: {'awards': '2 wins & 2 nominations', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:30 [INFO] Dados do OMDB para tt8108230: {'awards': '1 nomination total', 'ratings': {'imdb': '6.3/10', 'rotten_tomatoes': '71%', 'metacritic': None}}
2025-12-04 17:07:32 [INFO] Dados do OMDB para tt9058820: {'awards': 'N/A', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:33 [INFO] Dados do OMDB para tt3289724: {'awards': '2 wins & 8 nominations total', 'ratings': {'imdb': '6.2/10', 'rotten_tomatoes': '33%', 'metacritic': '40/100'}}
2025-12-04 17:07:34 [INFO] Dados do OMDB para tt4177856: {'awards': 'N/A', 'ratings': {'imdb': '5.0/10', 'rotten_tomatoes': '30%', 'metacritic': '38/100'}}
2025-12-04 17:07:35 [INFO] Dados do OMDB para tt6495770: {'awards': 'N/A', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': '14%', 'metacritic': '36/100'}}
2025-12-04 17:07:36 [INFO] Dados do OMDB para tt6540078: {'awards': 'N/A', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': '79%', 'metacritic': None}}
2025-12-04 17:07:37 [INFO] Dados do OMDB para tt8318702: {'awards': '53 wins & 15 nominations', 'ratings': {'imdb': '3.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:38 [INFO] Dados do OMDB para tt3458510: {'awards': 'N/A', 'ratings': {'imdb': '5.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:40 [INFO] Dados do OMDB para tt6688022: {'awards': '2 nominations', 'ratings': {'imdb': '6.4/10', 'rotten_tomatoes': '84%', 'metacritic': '67/100'}}
2025-12-04 17:07:41 [INFO] Dados do OMDB para tt3739110: {'awards': '1 win & 2 nominations', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '45%', 'metacritic': '56/100'}}
2025-12-04 17:07:42 [INFO] Dados do OMDB para tt3364264: {'awards': '5 wins & 16 nominations', 'ratings': {'imdb': '5.9/10', 'rotten_tomatoes': '86%', 'metacritic': '65/100'}}
2025-12-04 17:07:43 [INFO] Dados do OMDB para tt5696326: {'awards': 'N/A', 'ratings': {'imdb': '6.1/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:44 [INFO] Dados do OMDB para tt6312802: {'awards': '6 nominations', 'ratings': {'imdb': '5.8/10', 'rotten_tomatoes': '57%', 'metacritic': None}}
2025-12-04 17:07:45 [INFO] Dados do OMDB para tt8742774: {'awards': 'N/A', 'ratings': {'imdb': '7.8/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:46 [INFO] Dados do OMDB para tt7099566: {'awards': 'N/A', 'ratings': {'imdb': '3.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:47 [INFO] Dados do OMDB para tt9028890: {'awards': 'N/A', 'ratings': {'imdb': '6.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
2025-12-04 17:07:49 [INFO] Dados do OMDB para tt7008872: {'awards': '12 wins & 52 nominations total', 'ratings': {'imdb': '6.9/10', 'rotten_tomatoes': '80%', 'metacritic': '69/100'}}
2025-12-04 17:07:50 [INFO] Dados do OMDB para tt5619332: {'awards': '3 wins & 4 nominations total', 'ratings': {'imdb': '5.6/10', 'rotten_tomatoes': '38%', 'metacritic': '46/100'}}
2025-12-04 17:07:51 [INFO] Dados do OMDB para tt7474914: {'awards': '6 nominations', 'ratings': {'imdb': '5.0/10', 'rotten_tomatoes': None, 'metacritic': None}}
